"","dateYYYYMMDD","WeeklyAverageDewPointTemperature","WeeklyAverageDryBulbTemperature","WeeklyAverageRelativeHumidity","WeeklyAverageSeaLevelPressure","WeeklyAverageStationPressure","WeeklyAverageWetBulbTemperature","WeeklyAverageWindSpeed","WeeklyMaximumDryBulbTemperature","WeeklyMinimumDryBulbTemperature","WeeklyPeakWindSpeed","WeeklyPrecipitation"
"562",2000-11-25,18.2275449101796,28.0359281437126,67.9520958083832,30.1186826347305,NA,NA,9.45731707317073,-Inf,Inf,-Inf,8.7719298245614e-05
"563",2000-12-01,NA,NA,NA,NA,NA,NA,NA,-Inf,Inf,-Inf,NA
"564",2000-12-09,14.4970414201183,22.4674556213018,72.4437869822485,30.2058333333333,NA,NA,9.89285714285714,-Inf,Inf,-Inf,0
"565",2000-12-16,16.5561797752809,20.0955056179775,86.3539325842697,30.1590419161677,NA,NA,10.2078651685393,-Inf,Inf,-Inf,0.000227272727272727
"566",2000-12-23,1.9367816091954,7.72413793103448,77.2471264367816,30.0967261904762,NA,NA,10.9655172413793,-Inf,Inf,-Inf,0.000222222222222222
"567",2000-12-30,9.09659090909091,14.7272727272727,78.6136363636364,30.3222023809524,NA,NA,7.89017341040462,-Inf,Inf,-Inf,0.00037037037037037
"568",2001-01-06,16.3214285714286,20.6666666666667,81.6369047619048,30.1116071428571,29.3016666666667,NA,10.2,36,5,30,0
"569",2001-01-13,21.4852071005917,26.1428571428571,80.1360946745562,30.1257142857143,29.35,NA,8.44285714285714,39,10,25,0
"570",2001-01-20,22.764367816092,26.2857142857143,85.0804597701149,30.101369047619,29.3285714285714,NA,9.72857142857143,36,11,29,0.03
"571",2001-01-27,15.6666666666667,21.5714285714286,76.8452380952381,30.2246706586826,29.4428571428571,NA,9.47142857142857,35,6,32,0.000161290322580645
"572",2001-02-03,19.9585798816568,23.7142857142857,82.5680473372781,29.9624404761905,29.1857142857143,NA,9.55714285714286,42,-2,32,0.18
"573",2001-02-10,27.0578034682081,30,85.9537572254335,30.0385882352941,29.2714285714286,NA,8.81428571428571,54,12,36,0.1725
"574",2001-02-17,19.9075144508671,25.8571428571429,76.0057803468208,30.2682840236686,29.4928571428571,NA,9.05714285714286,38,6,33,0.115
"575",2001-02-24,16.9651162790698,26.4285714285714,68.3837209302326,30.2080357142857,29.4357142857143,NA,11.8428571428571,56,7,32,0.04
"576",2001-03-03,18.6547619047619,31.1428571428571,63.6726190476191,30.0453892215569,29.2757142857143,NA,11.2142857142857,55,11,49,0
"577",2001-03-10,19.1377245508982,30,64.7125748502994,30.0459036144578,29.2757142857143,NA,12.4857142857143,50,18,35,0.01
"578",2001-03-17,30.3157894736842,35.6666666666667,81.0409356725146,29.8921088435374,29.1171428571429,NA,12.05,50,25,35,0.45
"579",2001-03-24,24.6484848484848,37.1428571428571,63.078313253012,30.2226829268293,29.4542857142857,NA,8.15714285714286,56,20,35,0
"580",2001-03-31,22.7183908045977,34.8571428571429,64.7413793103448,30.094201183432,29.3257142857143,NA,8.87142857142857,56,16,32,0.01
"581",2001-04-07,36.0654761904762,47.5714285714286,67.5595238095238,29.985,29.2257142857143,NA,10.5571428571429,83,30,49,0.105
"582",2001-04-14,42.7469135802469,54.4285714285714,71.6666666666667,29.8446496815287,29.0985714285714,NA,11.6142857142857,77,37,46,0.26
"583",2001-04-21,36.796178343949,49.7142857142857,64.171974522293,30.0160130718954,29.2685714285714,NA,12.2714285714286,82,26,40,0.18
"584",2001-04-28,40.7484662576687,56,57.4907975460123,30.1415527950311,29.3914285714286,NA,11.3142857142857,78,40,45,0.35
"585",2001-05-05,47.311377245509,65.7142857142857,53.502994011976,30.0958083832335,29.35,NA,10.9571428571429,86,46,35,0.01
"586",2001-05-12,47.5176470588235,60.8571428571429,64.5352941176471,30.0679411764706,29.3242857142857,NA,9.82857142857143,81,38,39,0.2525
"587",2001-05-19,49.5421686746988,65.1428571428571,58.1385542168675,29.8749700598802,29.1428571428571,NA,7.88571428571429,89,37,43,0.103333333333333
"588",2001-05-26,46.4529411764706,55,76.0994152046784,29.6907142857143,28.95,NA,9,77,38,38,0.19
"589",2001-06-02,45.9884393063584,54.7142857142857,75.5202312138728,29.8691358024691,29.1185714285714,NA,8.57142857142857,67,44,31,0.226
"590",2001-06-09,50.6918604651163,57,81.3197674418605,30.0162275449102,29.2714285714286,56.78125,6.54285714285714,81,46,30,0.64
"591",2001-06-16,64.3233532934132,74.2857142857143,69.2095808383233,29.8460240963855,29.12,68.4121212121212,9.25714285714286,91,55,44,0.1675
"592",2001-06-23,56.0538922155689,68.2857142857143,66.2155688622754,30.0813253012048,29.34,61.3658536585366,7.75714285714286,91,50,37,0.132
"593",2001-06-30,60.5301204819277,73.8571428571429,62.5361445783133,30.1428915662651,29.4142857142857,65.874213836478,5.87142857142857,88,50,22,0
"594",2001-07-07,55.25,68.8571428571429,63.3136094674556,30.0280357142857,29.29,NA,9.28571428571429,88,49,32,0.12
"595",2001-07-14,56.8263473053892,74.1428571428571,57.125748502994,29.968622754491,29.2342857142857,NA,6.98571428571429,93,57,35,0
"596",2001-07-21,68.4470588235294,78.2857142857143,74.1470588235294,29.9552095808383,29.2342857142857,NA,5.6,93,59,24,0.245
"597",2001-07-28,67.6117647058824,75.8571428571429,79.1705882352941,29.9769047619048,29.2357142857143,NA,8.18333333333333,95,64,33,0.5575
"598",2001-08-04,70.5529411764706,79.2857142857143,77.6,30.0644910179641,29.33,NA,6.2,94,64,25,1.21
"599",2001-08-11,67.6190476190476,78.5714285714286,70.7202380952381,30.032619047619,29.2971428571429,NA,7.12857142857143,95,60,46,0.78
"600",2001-08-18,58.0941176470588,68,71.3470588235294,29.9849101796407,29.2457142857143,NA,7.47142857142857,84,57,29,0.1875
"601",2001-08-25,64.1228070175439,72.2857142857143,80.5321637426901,29.9766265060241,29.2385714285714,NA,8.4,86,58,40,0.66
"602",2001-09-01,59.9470588235294,70.1428571428571,71.5941176470588,29.9459523809524,29.2128571428571,NA,7.5,85,52,29,1.58666666666667
"603",2001-09-08,61.7411764705882,70.5714285714286,73.5470588235294,29.9438095238095,29.2114285714286,NA,9.14285714285714,87,49,48,0.49
"604",2001-09-15,52.1882352941176,63.1428571428571,68.6176470588235,30.1788095238095,29.4328571428571,NA,8.04285714285714,82,50,36,0.32
"605",2001-09-22,55.683908045977,61.5714285714286,80.7241379310345,29.9428402366864,29.2028571428571,NA,6.77142857142857,74,48,28,0.828
"606",2001-09-29,44.1058823529412,54.4285714285714,71.3941176470588,30.142754491018,29.39,NA,10.3428571428571,69,40,30,0.6
"607",2001-10-06,46.2754491017964,56,70.8023952095808,30.0352694610778,29.28,NA,7.34285714285714,80,30,31,0.208
"608",2001-10-13,46.6804733727811,55.4285714285714,73.5976331360947,30.0081547619048,29.2585714285714,NA,9.74285714285714,73,29,33,1.1925
"609",2001-10-20,36.2574850299401,49.5714285714286,62.562874251497,29.9765868263473,29.2228571428571,NA,9.74285714285714,68,33,39,0.06
"610",2001-10-27,40.593023255814,49.1428571428571,72.2906976744186,29.8759763313609,29.1314285714286,NA,12.3,67,30,48,0.7
"611",2001-11-03,38.2023809523809,53.2857142857143,59.6845238095238,30.2118562874251,29.4385714285714,NA,11.7571428571429,68,32,35,0.02
"612",2001-11-10,34.7724550898204,47.2857142857143,61.4790419161677,30.2246706586826,29.4557142857143,NA,8.38571428571429,68,27,35,0
"613",2001-11-17,42.1878787878788,51,74.1878787878788,30.2495151515152,29.4928571428571,NA,6.92857142857143,68,28,24,0.03
"614",2001-11-24,36.9880952380952,48.4285714285714,66.0059523809524,29.8974251497006,29.1457142857143,NA,11.2714285714286,64,28,37,0.13
"615",2001-12-01,37.9166666666667,42.1428571428571,86.2678571428571,29.9756626506024,29.2185714285714,NA,10,52,30,33,0.122
"616",2001-12-08,39.3764705882353,46.4285714285714,75.1,30.0757396449704,29.3185714285714,NA,9.94285714285714,68,26,41,0.03
"617",2001-12-15,30.887573964497,36.8571428571429,80.3727810650888,30.124251497006,29.3585714285714,NA,6.74285714285714,48,22,21,0.17
"618",2001-12-22,30.1470588235294,37.4285714285714,76.9,29.9919047619048,29.23,NA,8.95714285714286,49,22,35,0.11
"619",2001-12-29,11.3532934131737,19.1428571428571,73.0419161676647,29.8433532934132,29.0728571428571,NA,12.5714285714286,32,8,33,0.01
"620",2002-01-05,11.3214285714286,20.8571428571429,67.8035714285714,30.1936526946108,29.4142857142857,NA,8.82857142857143,38,5,28,0.002
"621",2002-01-12,24.6190476190476,34.4285714285714,69.3511904761905,29.8746107784431,29.1128571428571,NA,11.2142857142857,55,15,29,0
"622",2002-01-19,19.1228070175439,26.2857142857143,73.8362573099415,29.9930952380952,29.2257142857143,NA,9.27142857142857,42,11,29,0.1
"623",2002-01-26,26.0174418604651,37.8571428571429,66.9476744186046,29.9330952380952,29.1742857142857,NA,11.3285714285714,55,22,36,0.02
"624",2002-02-02,27.5352941176471,33.5714285714286,79.8411764705882,30.0606547619048,29.2928571428571,NA,11.1285714285714,59,8,33,0.323333333333333
"625",2002-02-09,20.414201183432,28,71.9940828402367,30.1662275449102,29.3885714285714,NA,9.77142857142857,50,10,30,0
"626",2002-02-16,22.3550295857988,34.2857142857143,61.8639053254438,30.0517365269461,29.2857142857143,NA,13.5285714285714,46,17,38,0.09
"627",2002-02-23,27.8994082840237,36.5714285714286,73.4556213017752,29.9840718562874,29.2171428571429,NA,11.4,54,22,33,0.22
"628",2002-03-02,21.5028901734104,30.5714285714286,71.9826589595376,29.9835329341317,29.2057142857143,NA,11.9285714285714,61,15,36,0.366666666666667
"629",2002-03-09,22.4360465116279,29.1428571428571,75.953488372093,30.0406547619048,29.2671428571429,NA,13.0714285714286,64,-7,52,0.253333333333333
"630",2002-03-16,27.887573964497,39.4285714285714,67.1242603550296,30.0520958083832,29.2914285714286,NA,11.8285714285714,63,14,47,0.01
"631",2002-03-23,23.9649122807018,36.7142857142857,67.9766081871345,30.1727710843373,29.41,NA,11.8,51,14,35,0.02
"632",2002-03-30,27.1065088757396,36.2857142857143,71.8757396449704,30.0743636363636,29.3142857142857,NA,11.0285714285714,50,23,39,0.223333333333333
"633",2002-04-06,27.0235294117647,34.8571428571429,74.3529411764706,30.1926785714286,29.4257142857143,NA,8.02857142857143,47,24,29,0.056
"634",2002-04-13,42.2130177514793,50.7142857142857,76.8343195266272,30.0953293413174,29.3385714285714,NA,9.22857142857143,75,34,29,0.41
"635",2002-04-20,52.0591715976331,66.2857142857143,61.6568047337278,29.9127380952381,29.1742857142857,NA,13.8428571428571,89,41,39,0.085
"636",2002-04-27,34.5917159763314,47,69.5917159763314,30.0614285714286,29.3028571428571,NA,11.8714285714286,73,31,46,0.383333333333333
"637",2002-05-04,35.0058823529412,50.7142857142857,59.8705882352941,29.8932142857143,29.14,NA,9.82857142857143,69,34,39,0.166666666666667
"638",2002-05-11,44.8362573099415,57.5714285714286,69.2865497076023,30.0247305389222,29.28,NA,12.4428571428571,75,44,46,0.6725
"639",2002-05-18,41.8630952380952,50,75.9702380952381,30.0359523809524,29.2828571428571,NA,10.4714285714286,75,34,37,0.333333333333333
"640",2002-05-25,38.5722891566265,50.7142857142857,65.933734939759,30.179756097561,29.4157142857143,NA,10.5285714285714,72,31,38,0.0733333333333333
"641",2002-06-01,55.5535714285714,69.8571428571429,61.8452380952381,29.8845833333333,29.1557142857143,NA,7.94285714285714,92,37,25,0
"642",2002-06-08,54.9777777777778,62.5714285714286,80.5222222222222,29.97,29.2257142857143,NA,7.67142857142857,82,46,38,0.87
"643",2002-06-15,60.9356725146199,68.5714285714286,80.859649122807,29.8477245508982,29.1128571428571,NA,8.55714285714286,88,54,32,0.37
"644",2002-06-22,59.8545454545455,74.2857142857143,62.9515151515152,30.0897575757576,29.3514285714286,NA,7.55714285714286,92,55,30,0
"645",2002-06-29,64.4821428571429,77.4285714285714,66.1904761904762,29.9971428571429,29.2671428571429,NA,6.3,92,60,35,0.08
"646",2002-07-06,66.8787878787879,80.4285714285714,64.7393939393939,30.0946666666667,29.3585714285714,NA,8.01428571428571,94,66,26,0.046
"647",2002-07-13,60.5089820359281,73.2857142857143,66.0179640718563,30.0833532934132,29.3471428571429,NA,8.62857142857143,93,57,31,2.08
"648",2002-07-20,62.9677419354839,76.7142857142857,62.7834394904459,29.9953797468354,29.2657142857143,NA,5.68571428571429,92,56,25,0
"649",2002-07-27,66.3818181818182,77.5714285714286,70.2424242424242,29.9768484848485,29.2442857142857,NA,9.17142857142857,96,63,30,0.155
"650",2002-08-03,69.3674698795181,78.8571428571429,72.8734939759036,29.9488414634146,29.22,NA,8.25714285714286,94,59,25,0.04
"651",2002-08-10,61.497005988024,72.5714285714286,68.4251497005988,30.167125748503,29.4285714285714,NA,7.95714285714286,89,57,30,0.68
"652",2002-08-17,67.8928571428571,75.7142857142857,79.8690476190476,29.9190476190476,29.1928571428571,NA,7.08571428571429,93,62,30,1.24
"653",2002-08-24,64.3473053892216,70.5714285714286,82.2275449101796,29.9926946107784,29.2628571428571,NA,6.37142857142857,87,53,35,1.195
"654",2002-08-31,65.0301204819277,72.8571428571429,78.1686746987952,30.1495180722892,29.4085714285714,NA,6.7,84,61,25,0
"655",2002-09-07,61.7142857142857,72.7142857142857,70.2797619047619,30.0741071428571,29.3385714285714,NA,6.22857142857143,89,57,25,0.325
"656",2002-09-14,59.4011976047904,70,70.3293413173653,30.0383233532934,29.3,NA,5.35714285714286,92,49,26,0.02
"657",2002-09-21,60.6607142857143,67.5714285714286,79.5892857142857,29.8744047619048,29.1442857142857,NA,8.22857142857143,80,48,28,0.216666666666667
"658",2002-09-28,48.7090909090909,57.8571428571429,73.4,30.094303030303,29.3457142857143,NA,7.15714285714286,76,39,28,0.27
"659",2002-10-05,58.4011976047904,67,78.3952095808383,29.9473053892216,29.2128571428571,NA,10.1857142857143,85,46,45,0.2775
"660",2002-10-12,45.8373493975904,57.5714285714286,71.144578313253,30.1043373493976,29.3471428571429,NA,8.15714285714286,73,40,37,0.04
"661",2002-10-19,32.5868263473054,44.2857142857143,66.2934131736527,30.0544311377246,29.3,NA,8.81428571428571,62,30,37,0.08
"662",2002-10-26,37.1017964071856,43.5714285714286,79.0838323353293,30.1946706586826,29.4314285714286,NA,8.28571428571429,56,29,30,0.17
"663",2002-11-02,30.078313253012,40.8571428571429,68.3012048192771,30.1530722891566,29.3871428571429,NA,10.7428571428571,49,25,31,0
"664",2002-11-09,35.9161676646707,43.1428571428571,74.0239520958084,29.8697005988024,29.1142857142857,NA,10.4428571428571,63,24,33,0.05
"665",2002-11-16,34.8511904761905,42.1428571428571,74.5178571428571,29.9492261904762,29.1957142857143,NA,9.75714285714286,62,31,28,0.0733333333333333
"666",2002-11-23,29.922619047619,37.7142857142857,74,29.9861904761905,29.23,NA,8.84285714285714,54,24,33,0.143333333333333
"667",2002-11-30,20.7440476190476,28.2857142857143,73.9642857142857,30.1030952380952,29.3371428571429,NA,10.0571428571429,46,14,38,0.09
"668",2002-12-07,15.8214285714286,24,71.1369047619048,30.1992857142857,29.4171428571429,NA,9.3,41,9,29,0.0733333333333333
"669",2002-12-14,21.4850299401198,30.4285714285714,70.9700598802395,30.1510179640719,29.3757142857143,NA,6.77142857142857,45,8,28,0
"670",2002-12-21,30.2994011976048,36.8571428571429,77.6785714285714,29.7898214285714,29.03,NA,14.7428571428571,55,28,48,0.32
"671",2002-12-28,21.2874251497006,27,80.9221556886228,30.0510179640719,29.2757142857143,NA,10.4142857142857,36,18,35,0.07
"672",2003-01-04,25.9640718562874,32.4285714285714,77.7544910179641,29.9736526946108,29.2114285714286,NA,10.1285714285714,60,15,30,0.01
"673",2003-01-11,20.5301204819277,30.8571428571429,68.355421686747,29.9371084337349,29.1657142857143,NA,12.6714285714286,54,8,37,0.04
"674",2003-01-18,4.73652694610778,18,59.8323353293413,30.221497005988,29.4328571428571,NA,11,32,4,30,0
"675",2003-01-25,-1.41071428571429,13.1428571428571,53.3095238095238,30.2560119047619,29.4628571428571,NA,11.2857142857143,34,-4,30,0.01
"676",2003-02-01,16.3053892215569,22.2857142857143,76.4251497005988,30.1691017964072,29.3914285714286,NA,8.78571428571428,35,-7,30,0.125
"677",2003-02-08,15.9817073170732,24.5714285714286,72.0426829268293,29.9625,29.1942857142857,NA,11.8714285714286,45,8,37,0.035
"678",2003-02-15,8.0059880239521,19.4285714285714,61.5808383233533,30.0734131736527,29.2957142857143,NA,12.7857142857143,35,4,46,0
"679",2003-02-22,22.0419161676647,31.1428571428571,72.2994011976048,30.0651497005988,29.2928571428571,NA,11.6571428571429,50,18,41,0
"680",2003-03-01,10.2228915662651,19.8571428571429,65.355421686747,30.1730120481928,29.3842857142857,NA,6.54285714285714,40,-2,26,0.03
"681",2003-03-08,18.7865853658537,23.5714285714286,79.6890243902439,29.977987804878,29.2028571428571,NA,9.41428571428571,42,8,31,0.136
"682",2003-03-15,18.0301204819277,28.7142857142857,65.5,30.121265060241,29.3542857142857,NA,10.4428571428571,55,2,30,0
"683",2003-03-22,40.7777777777778,48.1428571428571,80.5987654320988,29.7623456790123,29.0085714285714,NA,9.88571428571429,73,36,30,0.126666666666667
"684",2003-03-29,33.5843373493976,48.4285714285714,59.4277108433735,29.8726506024096,29.1214285714286,NA,9.98571428571429,74,26,35,0.118
"685",2003-04-05,31.2035928143713,42,71.9161676646707,29.9017469879518,29.14,NA,10.2571428571429,81,23,38,0.36
"686",2003-04-12,26.0602409638554,38.4285714285714,65.6987951807229,30.186265060241,29.4242857142857,NA,9.48571428571429,70,26,32,0.16
"687",2003-04-19,38.6107784431138,55.7142857142857,59.1017964071856,29.9554491017964,29.21,NA,12.9714285714286,86,29,37,0.01
"688",2003-04-26,31.0778443113772,48.8571428571429,53.0479041916168,29.9319161676647,29.18,NA,10.7142857142857,68,30,35,0.04
"689",2003-05-03,36.2634730538922,53.4285714285714,59.3413173652695,29.9683233532934,29.2214285714286,NA,8.94285714285714,77,34,37,1.09333333333333
"690",2003-05-10,48.7134146341463,58.4285714285714,75.2621951219512,29.7756172839506,29.0342857142857,NA,10.0714285714286,84,32,40,0.491666666666667
"691",2003-05-17,43.2814371257485,57,68.2395209580838,29.8921556886228,29.1457142857143,50.0428571428571,12.7,73,44,53,0.375
"692",2003-05-24,43.0239520958084,56.4285714285714,62.7365269461078,30.1436526946108,29.3842857142857,48.6402877697842,9.12857142857143,74,39,30,0.07
"693",2003-05-31,46.5843373493976,57.2857142857143,67.4759036144578,29.9130263157895,29.1585714285714,51.7671232876712,8.68333333333333,75,38,36,0.18
"694",2003-06-07,45.0727272727273,58.4285714285714,63.4060606060606,29.9213939393939,29.1742857142857,51.8086419753086,6.37142857142857,78,38,25,0.0675
"695",2003-06-14,55.6506024096386,63.5714285714286,78.933734939759,29.8127710843373,29.0757142857143,58.6772151898734,8.15714285714286,78,52,31,0.166666666666667
"696",2003-06-21,47.9345238095238,65.1428571428571,56.1309523809524,30.0504761904762,29.3071428571429,56.0119760479042,7.87142857142857,90,45,32,0.66
"697",2003-06-28,57.5670731707317,73.8571428571429,57.7012195121951,29.9306097560976,29.1971428571429,64.3607594936709,8.9,92,54,33,0.05
"698",2003-07-05,59.7559523809524,76.4285714285714,57.8273809523809,29.9385714285714,29.21,66.3892215568862,6.61428571428571,94,58,47,0.165
